Engine Rotation Speed,Engine Temperature,Engine Vibration,Noise,Risk
20250.42,573.65,1.42,126.81,0
27267.73,986.27,2.97,145.32,1
28039.6,771.47,2.53,134.28,0
20196.32,613.61,0.73,130.25,0
20655.58,593.27,1.46,130.4,0
27891.45,942.58,2.79,143.35,1
20118.94,592.36,3.67,126.59,1
19954.02,567.54,1.08,130.42,0
26431.48,925.35,3.89,140.69,1
20475.65,615.81,1.14,129.01,0
20297.38,625.6,1.43,131.41,0
19952.27,546.71,1.18,125.83,0
26755.29,867.64,3.62,135.77,1
19360.82,573.14,0.8,136.68,0
28070.15,780.3,2.77,130.88,0
28399.83,782.39,2.41,123.9,0
26623.4,946.59,3.34,146.32,1
20114.24,987.42,1.03,125.27,1
19260.61,650.17,0.98,125.83,0
26943.22,948.32,3.39,146.72,1
28215.04,775.89,2.13,130.83,0
20552.24,596.19,4.19,133.08,1
20072.76,581.58,1.24,137.94,0
19316.56,593.26,0.85,120.99,0
20267.25,626.63,1.1,138.98,0
26948.27,935.31,3.51,153.18,1
20154.03,588.25,1.28,128.28,0
28528.37,843.08,2.77,134.18,0
27893.62,936.98,3.95,146.39,1
19209.4,626.85,1.06,130.73,0
20658.09,984.04,0.58,132.15,1
19727.54,611.97,1.19,135.52,0
28745.97,743.69,2.02,132.56,0
27292.26,941.96,3.55,145.3,1
20469.14,584.52,1.23,127.69,0
20319.03,615.03,0.66,127.29,0
20371.83,593.85,1.21,138.04,0
20374.95,608.38,0.91,131.59,0
20619.79,588.11,1.52,133.02,0
20617.97,539.4,4.18,128.45,1
19000.83,968.84,1.35,133.22,1
27086.97,931.45,3.01,143.15,1
20406.26,640.69,1.18,135.02,0
28108.72,801.98,2.49,137.06,0
27034.96,812.96,2.84,132.36,0
20189.85,980.66,1.22,123.86,1
20284.64,992.15,1.13,134.81,1
28188.16,818.19,2.65,137.26,0
27926.23,784.34,2.22,140.98,0
18875.75,956.25,1.03,129.98,1
27746.23,825.02,2.77,131.66,0
21174.55,1018.5,0.92,130.5,1
27662.22,821.22,2.61,128.6,0
26622.25,946.94,3.93,136.7,1
20242.87,663.21,4.27,134.56,1
19217.51,971.97,1.45,131.68,1
27355.31,822.04,2.17,135.11,0
28319.87,813.57,2.73,124.88,0
20216.13,614.1,0.99,126.44,0
27402.92,790.43,2.07,149.12,0
20777.14,641.09,4.22,142.11,1
19702.89,581.52,0.89,133.49,0
27912.82,778.23,2.61,136.67,0
19706.79,581.41,0.93,138.42,0
25921.78,938.86,3.79,138.07,1
21092.55,579.4,1.69,131.92,0
20113.53,597.68,4.39,137.02,1
27425.71,792.58,2.28,137.2,0
19956.28,616.45,1.48,129.7,0
19026.33,597.32,4.33,132.24,1
27797.97,820.65,2.7,140.5,0
19876.41,579.54,0.9,128.59,0
26640.01,922.28,3.12,138.93,1
26679.92,994.51,3.28,133.0,1
19342.1,976.02,1.45,130.21,1
20320.27,603.69,1.17,123.5,0
26704.3,996.66,3.17,131.3,1
27232.13,968.27,3.67,141.99,1
19388.13,915.67,0.89,135.56,1
20253.19,620.12,3.29,128.43,1
27960.95,784.18,2.96,128.85,0
19610.1,1019.76,0.64,122.38,1
19766.89,958.76,1.5,132.74,1
20049.83,584.9,0.73,130.34,0
19665.93,605.8,0.8,130.08,0
28722.43,817.39,2.97,124.03,0
28427.47,816.03,2.6,139.33,0
27096.7,951.79,3.53,136.81,1
27306.63,984.13,3.07,148.76,1
26354.53,937.79,3.5,142.82,1
28898.38,813.18,2.55,144.93,0
26506.0,945.58,3.44,140.92,1
21149.98,946.76,1.59,133.28,1
19660.68,590.45,0.97,128.7,0
19586.2,602.58,0.88,115.39,0
28285.64,751.36,2.27,137.94,0
26740.68,1001.55,3.44,139.57,1
28578.4,833.79,2.43,138.84,0
19012.26,622.53,0.58,130.14,0
19552.32,631.89,1.9,125.7,0
26269.75,985.74,3.7,131.42,1
20135.04,632.64,3.79,127.33,1
19889.2,556.77,1.49,135.64,0
20024.43,601.22,0.99,126.69,0
19573.04,658.86,3.76,129.03,1
20162.17,584.02,1.45,123.21,0
20114.79,578.27,5.01,137.58,1
19684.3,601.58,0.97,131.8,0
19098.43,552.48,1.28,132.54,0
28972.01,811.01,2.83,134.22,0
26424.0,953.27,3.62,134.12,1
27650.76,797.56,2.64,139.54,0
27971.75,784.95,2.31,136.41,0
19914.91,586.4,1.41,134.78,0
27478.61,806.1,2.63,137.6,0
19761.89,626.23,1.28,130.97,0
20441.17,586.44,1.06,131.33,0
19571.92,601.07,1.4,121.84,0
27767.54,794.58,1.98,134.09,0
19835.69,618.1,1.04,129.19,0
20036.02,593.63,0.91,130.39,0
26988.78,948.26,3.68,144.81,1
20474.85,608.23,3.64,122.85,1
19799.97,598.35,3.73,133.33,1
20563.03,598.46,0.67,136.31,0
20039.29,536.14,1.34,125.1,0
27797.09,953.11,3.93,138.7,1
18815.49,594.08,4.28,137.84,1
27859.35,796.44,2.35,139.5,0
20503.72,562.35,1.26,134.69,0
19024.45,604.31,0.65,133.8,0
20048.84,576.81,1.21,132.49,0
19228.6,581.02,1.38,126.83,0
20051.43,604.48,0.78,134.02,0
28494.8,783.22,2.82,135.73,0
20243.37,995.92,1.43,124.75,1
20263.27,585.68,1.01,130.42,0
19428.14,603.26,1.19,128.96,0
21061.08,630.97,0.74,127.58,0
20212.03,601.18,0.77,123.42,0
19418.97,647.46,1.08,130.65,0
18770.92,960.58,1.17,138.0,1
19221.71,587.16,1.65,134.25,0
27710.44,786.27,2.74,136.26,0
20293.63,593.83,1.22,126.36,0
27553.36,881.76,3.44,155.59,1
20036.12,583.14,3.57,136.08,1
20264.02,966.95,1.21,123.24,1
27210.62,975.41,3.66,131.16,1
19486.37,941.96,1.39,137.42,1
20261.42,582.79,1.19,140.71,0
19968.68,607.29,1.11,136.78,0
27542.25,949.24,3.69,148.32,1
27285.24,979.83,3.87,150.07,1
27081.4,994.85,3.11,141.97,1
27578.45,764.98,2.58,134.09,0
26022.7,940.69,3.76,142.7,1
19365.0,620.07,1.4,131.92,0
28396.82,773.82,2.31,138.79,0
19782.6,1014.47,0.71,123.93,1
20569.78,588.38,0.87,137.1,0
19951.69,587.52,0.92,133.04,0
19274.41,599.64,0.82,131.82,0
20170.83,591.86,0.84,124.39,0
20269.15,632.18,1.09,125.8,0
19990.18,616.57,1.27,136.82,0
19820.83,580.57,1.42,129.09,0
26727.02,909.51,3.93,142.96,1
20548.03,612.76,0.74,127.3,0
27261.88,813.35,2.69,131.2,0
19664.49,957.12,0.87,132.17,1
20696.23,592.5,1.29,131.3,0
26783.67,961.77,3.22,133.95,1
19880.27,591.81,4.4,142.69,1
19624.69,981.01,1.2,123.12,1
28060.39,780.83,2.79,132.85,0
19115.47,611.0,1.08,131.01,0
20498.02,577.3,0.77,137.51,0
26499.34,922.33,3.21,142.59,1
19541.01,651.94,1.01,129.79,0
27706.51,809.96,2.65,132.14,0
26606.41,956.1,3.7,144.81,1
27011.18,920.4,3.69,139.76,1
20159.59,640.21,0.64,130.58,0
20479.19,601.55,1.27,135.37,0
27165.06,925.58,3.39,142.52,1
20573.01,514.87,1.2,129.47,0
27618.92,730.72,2.53,131.06,0
28103.96,819.51,2.7,138.87,0
27741.02,746.43,2.2,127.59,0
27766.19,962.62,4.05,142.7,1
20717.54,589.58,1.64,129.61,0
28437.12,799.65,2.11,132.18,0
19522.44,612.71,1.82,124.66,0
27726.58,770.36,2.88,136.64,0
28368.54,791.03,2.92,133.22,0
20662.5,960.83,0.62,141.8,1
20577.5,995.81,1.2,130.89,1
19324.46,560.33,1.34,132.74,0
27974.53,793.21,2.49,131.0,0
19849.57,563.72,1.32,131.26,0
27103.57,942.82,3.94,132.59,1
27101.19,903.29,3.51,132.89,1
26651.32,984.14,3.34,143.89,1
20261.13,597.06,1.88,134.45,0
27237.32,971.23,3.85,142.04,1
25807.44,933.04,2.96,135.25,1
27824.66,785.37,2.3,145.49,0
19749.11,558.83,1.3,129.69,0
27970.7,792.78,2.64,136.33,0
19878.65,543.3,1.06,124.8,0
19767.34,596.82,1.99,122.49,0
27532.69,942.26,3.88,142.46,1
19305.73,551.99,0.83,130.8,0
19627.03,580.15,1.43,126.93,0
20140.5,581.32,1.14,127.53,0
27302.76,951.93,3.67,135.93,1
20468.19,594.22,3.77,134.43,1
26720.42,936.19,3.81,138.1,1
26121.57,911.93,3.23,139.2,1
19895.67,590.62,1.46,132.77,0
27972.87,761.09,2.76,138.72,0
27268.19,899.87,3.25,133.94,1
20257.52,715.58,1.37,135.68,0
27716.6,862.18,3.07,134.97,0
19529.8,583.18,0.59,130.24,0
27400.35,1011.8,3.67,139.22,1
20160.39,605.82,0.82,131.43,0
27615.52,803.38,2.14,131.69,0
26698.69,950.05,3.18,137.5,1
20814.31,558.6,0.69,129.72,0
26964.58,952.73,3.53,144.99,1
28509.31,825.83,2.31,142.85,0
19813.32,584.99,1.15,138.18,0
19622.27,1056.99,0.99,135.13,1
20482.43,648.47,0.83,127.04,0
20435.37,628.46,1.24,129.29,0
19711.5,560.19,3.82,136.1,1
19898.42,595.18,4.26,138.79,1
20329.62,628.13,0.72,126.19,0
28015.47,754.85,2.81,138.14,0
26270.62,957.05,2.9,138.66,1
20684.04,603.78,1.46,136.12,0
27219.58,975.0,3.88,140.39,1
26605.98,969.71,3.93,133.11,1
20398.92,544.22,1.21,132.79,0
20406.99,603.86,1.13,136.95,0
20092.59,612.76,1.27,136.39,0
19906.42,638.29,4.11,135.09,1
26194.87,972.6,3.18,138.31,1
20467.07,1003.0,1.1,138.0,1
27551.83,785.43,3.02,130.12,0
20874.07,631.2,0.98,123.33,0
27542.61,951.16,3.35,138.77,1
27657.22,755.33,2.22,131.25,0
19380.21,618.24,1.53,133.58,0
20562.18,589.98,1.37,124.9,0
20039.79,622.76,1.41,131.39,0
18798.17,641.77,1.4,122.5,0
19442.38,981.65,1.09,131.4,1
27841.66,961.78,3.17,139.38,1
20849.72,587.95,1.4,124.23,0
27566.71,810.47,3.49,138.48,0
21140.83,581.47,0.74,120.6,0
20124.65,631.35,1.24,130.12,0
19881.57,595.97,3.72,140.29,1
20412.71,938.21,1.15,128.6,1
27372.43,756.02,2.5,143.96,0
19987.22,635.18,1.36,128.15,0
19143.43,640.62,1.17,136.19,0
20411.59,602.2,0.81,123.52,0
20449.33,601.13,1.4,138.83,0
26875.32,915.11,3.38,140.16,1
19913.69,619.16,1.18,122.75,0
20493.19,578.64,0.74,129.2,0
20529.21,547.24,0.85,119.8,0
19798.58,984.92,1.4,139.03,1
20611.9,1018.48,1.36,130.46,1
27629.09,796.18,2.57,139.32,0
19047.66,643.33,0.83,127.04,0
19507.1,591.48,1.56,134.47,0
27319.27,1000.93,3.6,143.23,1
28244.42,871.54,2.8,141.33,0
27297.84,782.49,2.52,131.32,0
20863.77,613.09,1.21,130.6,0
19585.91,1010.57,1.01,129.22,1
27524.91,808.09,3.18,132.48,0
19816.68,580.94,4.04,133.38,1
20570.39,608.79,4.18,126.64,1
20042.95,533.42,1.13,125.74,0
20091.14,950.57,1.24,132.49,1
20109.33,586.61,1.14,131.84,0
27727.56,804.15,2.59,132.06,0
19457.42,575.24,2.08,136.22,0
27230.64,922.27,3.36,141.47,1
20880.59,599.99,0.85,132.25,0
26388.39,992.74,3.97,144.41,1
27826.51,773.68,3.01,147.06,0
28849.87,816.9,2.28,139.43,0
20316.83,579.05,1.7,120.44,0
20169.25,587.54,1.39,141.35,0
20600.13,586.11,1.08,135.77,0
27947.24,791.96,3.0,137.7,0
27026.23,973.39,3.39,147.84,1
19403.31,935.0,1.51,123.52,1
27043.99,936.79,3.34,134.62,1
26115.93,1039.78,4.02,143.61,1
27391.01,922.65,3.49,138.76,1
19910.66,1012.59,1.02,125.87,1
20012.69,542.41,1.2,126.55,0
27129.12,834.2,2.79,128.63,0
19839.69,581.77,3.79,135.43,1
19301.1,636.08,1.25,134.19,0
26700.18,962.36,3.76,135.45,1
20542.95,614.24,1.19,134.09,0
19181.6,675.7,3.82,134.4,1
28153.65,855.03,2.62,142.11,0
25970.42,973.96,3.76,138.44,1
20321.36,621.62,4.02,139.45,1
20043.68,968.08,1.27,123.79,1
19777.1,974.89,1.36,131.22,1
20165.43,650.36,3.61,137.41,1
20186.83,982.12,1.58,120.55,1
20433.59,585.08,1.37,122.46,0
20311.1,565.84,1.51,129.62,0
19349.21,544.41,1.16,130.08,0
20033.93,625.58,1.35,125.77,0
18490.24,605.52,1.74,136.19,0
20003.68,567.51,3.42,138.64,1
20995.78,575.04,1.03,129.26,0
19832.43,985.94,0.83,127.94,1
27030.39,1007.79,3.52,145.89,1
27849.84,764.65,2.37,141.85,0
20947.75,985.49,1.26,129.66,1
27862.85,953.66,3.73,140.5,1
27705.65,784.59,2.91,128.66,0
27632.52,772.91,3.03,139.8,0
